,ID,Name
1046,R_rxn39241_v0,5-Methyltetrahydrofolate Transport_v0
1047,R_rxn39242_d0,"5,10-Methylenetetrahydrofolate Transport_d0"
1048,R_rxn39242_m0,"5,10-Methylenetetrahydrofolate Transport_m0"
1049,R_rxn39242_v0,"5,10-Methylenetetrahydrofolate Transport_v0"
1050,R_rxn39243_d0,"5,10-Methylenyltetrahydrofolate Transport_d0"
1051,R_rxn39243_m0,"5,10-Methylenyltetrahydrofolate Transport_m0"
1052,R_rxn39243_v0,"5,10-Methylenyltetrahydrofolate Transport_v0"
1053,R_rxn39244_d0,Hydrouracil Transport_d0
1054,R_rxn39245_c0,ATPReduct_c0
1055,R_rxn39246_c0,GTPReduct_c0
1056,R_rxn39247_c0,CTPReduct_c0
1057,R_rxn39248_c0,UTPReduct_c0
1058,R_rxn39249_m0,S-Adenosyl-4-methylthio-2-oxobutanoate Transport_m0
1059,R_rxn39250_c0,5-deoxyadenosine phosphorylase_c0
1060,R_rxn39251_c0,5-deoxyribose-1-phosphate isomerase_c0
1061,R_rxn39252_c0,5-deoxyribulose-1-phosphate aldolase_c0
1062,R_rxn39253_d0,Solanesyl-diphosphate Transport_d0
1063,R_rxn39253_m0,Solanesyl-diphosphate Transport_m0
1064,R_rxn39254_m0,Ubiquinone-9 Transport_m0
1065,R_rxn39255_d0,Plastoquinone Transport_d0
1066,R_bio1_biomass,Plant Leaf (Core) auto biomass
1067,R_bio2_biomass,Plant Leaf auto biomass
1068,R_EX_cpd00013_e0,Exchange for NH3_e0
1069,R_EX_cpd00076_e0,Exchange for Sucrose_e0
1070,R_EX_cpd00205_e0,Exchange for K+_e0
1071,R_EX_cpd00204_e0,Exchange for CO_e0
1072,R_EX_cpd00048_e0,Exchange for Sulfate_e0
1073,R_EX_cpd00209_e0,Exchange for Nitrate_e0
1074,R_EX_cpd00001_e0,Exchange for H2O_e0
1075,R_EX_cpd00075_e0,Exchange for Nitrite_e0
1076,R_EX_cpd00011_e0,Exchange for CO2_e0
1077,R_EX_cpd00007_e0,Exchange for O2_e0
1078,R_EX_cpd00073_e0,Exchange for Urea_e0
1079,R_EX_cpd00067_e0,Exchange for H+_e0
1080,R_EX_cpd00099_e0,Exchange for Cl-_e0
1081,R_EX_cpd00009_e0,Exchange for Phosphate_e0
1082,R_EX_cpd11632_e0,Exchange for hn_e0
1083,R_DM_cpd02701_c0,Demand for S-Adenosyl-4-methylthio-2-oxobutanoate_c0
1084,R_DM_cpd11416_c0,Demand for Biomass_c0
